Price,Production_year,Mileage_km
0.1312865658578451,0.6086956521739211,0.5545444421464595
0.10579402879806935,0.4782608695652186,0.4775897217948223
0.07860198926764189,0.39130434782609314,0.39999863636053723
0.20351542086054306,0.6956521739130466,0.4272714256168764
0.04886069603123685,0.30434782608696764,0.5409080475182899
0.08497512353258582,0.4782608695652186,0.5499989772704029
0.21201293321380163,0.7391304347826093,0.2806460923774827
0.07222460624652133,0.4347826086956559,0.609090020659138
0.10834328250404693,0.5217391304347814,0.5522717097084312
0.025067661442112824,0.2608695652173907,0.5113625258239224
0.1312865658578451,0.6086956521739211,0.5204534555760355
0.04206268614862999,0.30434782608696764,0.609090020659138
0.14403283438773298,0.5652173913043583,0.2886347468971521
0.2719203953042747,0.7391304347826093,0.31590753615349126
0.11004278497469863,0.5217391304347814,0.465907877063357
0.1529552223586545,0.7826086956521721,0.2431800981365867
0.17377412762413802,0.6521739130434838,0.49658294677942455
0.11875273513678869,0.4782608695652186,0.559089907022516
0.22730845544966707,0.6521739130434838,0.33749849431475987
0.09559276521798243,0.5217391304347814,0.5052738756224446
0.1270378096812158,0.4782608695652186,0.515907990699979
0.2421791020678696,0.6956521739130466,0.4863624690056114
0.050560198501888566,0.3478260869565304,0.4954533987577245
0.07605273556166431,0.30434782608696764,0.6243173279939274
0.08794925285622635,0.4347826086956559,0.5227261880140637
0.13171144147550803,0.6086956521739211,0.37510994343168963
0.155929351682295,0.5652173913043583,0.43068052427391884
0.19076915233065517,0.6521739130434838,0.45454421487321567
0.025067661442112824,0.21739130434782794,0.3463848781474504
0.19076915233065517,0.6521739130434838,0.35454398759997185
0.26767163912764536,0.7826086956521721,0.3033279621090048
0.11854029732795723,0.4782608695652186,0.4879442907824791
0.02931641761874211,0.39130434782609314,0.6795447262380142
0.02846666638341625,0.3478260869565304,0.4022713687985655
0.10579402879806935,0.5652173913043583,0.4886352014436397
0.04886069603123685,0.4347826086956559,0.505226148241246
0.11471641676899086,0.4347826086956559,0.47045334193941357
0.1822716399773966,0.6521739130434838,0.490907933881668
0.05522958154000416,0.30434782608696764,0.5113625258239224
0.05098507411955149,0.3478260869565304,0.5477262448323746
0.0371766165455063,0.2608695652173907,0.5681603821826868
0.059057710855147154,0.39130434782609314,0.5451171479935182
0.032715422560045546,0.2608695652173907,0.7306812060936503
0.19118977919214147,0.4782608695652186,0.37499857954222626
0.09984577015078835,0.4782608695652186,0.5863626962788553
0.07817711364997895,0.4347826086956559,0.45681694731124395
0.05310945220786615,0.2608695652173907,0.5037056902402052
0.10192766067733669,0.4782608695652186,0.45454421487321567
0.025067661442112824,0.21739130434782794,0.4090895661126503
0.20181591838989132,0.6521739130434838,0.34066895606580927
0.025067661442112824,0.21739130434782794,0.5909081611549117
0.0407880592956412,0.30434782608696764,0.7159084452464666
0.07180397938503502,0.39130434782609314,0.5613626394605443
0.10536915318040643,0.7826086956521721,0.2840892820210955
0.3568955188368605,0.9565217391304373,0.05398194086804743
0.05310945220786615,0.30434782608696764,0.5499989772704029
0.023368158971461106,0.30434782608696764,0.6659083316098446
0.09517213835649613,0.4782608695652186,0.5204534555760355
0.07137910376737211,0.39130434782609314,0.5968172654937852
0.050560198501888566,0.30434782608696764,0.6388650883297463
0.1822716399773966,0.6521739130434838,0.42045322830279164
0.10154527262144006,0.4347826086956559,0.41818049586476336
0.2260338285966783,0.7826086956521721,0.406816833674622
0.11854029732795723,0.5652173913043583,0.6185673149257158
0.10154527262144006,0.39130434782609314,0.3366439469180612
0.1270378096812158,0.6086956521739211,0.45454421487321567
0.23325671409694812,0.7391304347826093,0.38194632260527867
0.05565870591384372,0.39130434782609314,0.44090782024504604
0.0378139299720007,0.30434782608696764,0.42045322830279164
0.03144079570705676,0.4347826086956559,0.8681815185943605
0.042483313010116285,0.2608695652173907,0.42045322830279164
0.2625263953977473,0.7826086956521721,0.15908899792954076
0.049710447266562714,0.3478260869565304,0.5068170609478658
0.18482089368337418,0.6521739130434838,0.43636235536898954
0.10154527262144006,0.4347826086956559,0.5754467623790055
0.19926666468391377,0.6521739130434838,0.29090747933518035
0.12746268529887875,0.4782608695652186,0.3387553153529895
0.03229054694238262,0.30434782608696764,0.5522717097084312
0.22518407736135243,0.7391304347826093,0.33181666321968917
0.027616915148090393,0.39130434782609314,0.584089963840827
0.09729651644481077,0.5652173913043583,0.4278236995993173
0.05693333276683251,0.30434782608696764,0.568180836774629
0.23580596780292565,0.7391304347826093,0.3818167768563111
0.06798009882606867,0.30434782608696764,0.7386357696267493
0.10749353126872108,0.4782608695652186,0.4110350250796025
0.11004278497469863,0.4347826086956559,0.3590894524760284
0.07095422814970917,0.4782608695652186,0.5363625826422334
0.0076052735561664316,0.3478260869565304,0.21818004131827576
0.05948258647281008,0.39130434782609314,0.36427128243473283
0.029741293236405043,0.30434782608696764,0.6475332898483861
0.26979601721596,0.6956521739130466,0.28508019336407586
0.15677910291762084,0.6086956521739211,0.3977827222334597
0.05523383029618079,0.3478260869565304,0.46136241218730045
0.1444577100053959,0.5217391304347814,0.43636235536898954
0.25874925115672387,0.7826086956521721,0.3124984374964489
0.08497512353258582,0.5652173913043583,0.43636235536898954
0.0076052735561664316,0.30434782608696764,0.2613619576408128
0.07860198926764189,0.39130434782609314,0.7840904183873146
0.0743532330910126,0.4782608695652186,0.5636353718985726
0.016990775950340535,0.30434782608696764,0.5086443378280405
0.08497512353258582,0.39130434782609314,0.42045322830279164
0.19756716221326204,0.6956521739130466,0.48408973656758314
0.2855164150694884,0.7391304347826093,0.16733901667958337
0.18652039615402588,0.6521739130434838,0.20454364669010613
0.07647336242315061,0.4782608695652186,0.406816833674622
0.1402089538287666,0.4782608695652186,0.530226205059557
0.11429154115132795,0.6086956521739211,0.5272716528901202
0.11854029732795723,0.6086956521739211,0.47727153925349836
0.03314029817770847,0.30434782608696764,0.44431691890208846
0.1312865658578451,0.6956521739130466,0.19772544937602132
0.1274584365427021,0.5652173913043583,0.3818167768563111
0.21243356007528794,0.6956521739130466,0.5227261880140637
0.09729651644481077,0.5217391304347814,0.59318089359294
0.06330646703177645,0.30434782608696764,0.2881802004095464
0.05013532288422564,0.4347826086956559,0.6522719369816751
0.033565173795371404,0.2608695652173907,0.6704537964859012
0.026342288295101608,0.21739130434782794,0.5670921979368135
0.0378139299720007,0.39130434782609314,0.4727260743774418
0.10154527262144006,0.6086956521739211,0.5248943747599427
0.05310945220786615,0.39130434782609314,0.5818172314027987
0.08837412847388926,0.4347826086956559,0.5999990909070249
0.26767163912764536,0.826086956521749,0.22727097107038882
0.1342606951814856,0.5652173913043583,0.4224986874970171
0.09729651644481077,0.4782608695652186,0.4477260175591309
0.2591741267743868,0.826086956521749,0.11817981404503193
0.08922387970921511,0.39130434782609314,0.431816890492933
0.042483313010116285,0.2608695652173907,0.7249993749985796
0.05523383029618079,0.3478260869565304,0.5252739210770934
0.11429154115132795,0.4782608695652186,0.4857329221202776
0.022943283353798173,0.2608695652173907,0.4022713687985655
0.1253383072105641,0.5217391304347814,0.20681637912813441
0.11429154115132795,0.5217391304347814,0.5481807913199803
0.04036318367797827,0.2608695652173907,0.5806626833242804
0.07350348185568675,0.39130434782609314,0.5597717267539245
0.10154527262144006,0.5217391304347814,0.4749988068154701
0.059057710855147154,0.2608695652173907,0.372725847104198
0.16570149088854236,0.6086956521739211,0.2840892820210955
0.05480895467851787,0.30434782608696764,0.465907877063357
0.14828159056436227,0.5217391304347814,0.4499987499971591
0.09984577015078835,0.6521739130434838,0.4090895661126503
0.09346838712966779,0.4782608695652186,0.4540283046097833
0.05438407906085493,0.4347826086956559,0.5522717097084312
0.09134825779752978,0.4782608695652186,0.6590901342957598
0.20351542086054306,0.7391304347826093,0.5360216727765291
0.025067661442112824,0.2608695652173907,0.6886356559901273
0.19824696320152274,0.6521739130434838,0.5818172314027987
0.14445346124921926,0.4782608695652186,0.39772590392250895
0.19331840603663275,0.6521739130434838,0.3090893388394065
0.016570149088854236,0.1739130434782652,0.6590901342957598
0.10196589948292636,0.5217391304347814,0.45454194214077764
0.05863283523748423,0.30434782608696764,0.5318171177661768
0.14446620751774916,0.6086956521739211,0.174625396875902
0.11769054609263135,0.5652173913043583,0.4863624690056114
0.36496815557245615,0.7391304347826093,0.14090713842531463
0.02931641761874211,0.21739130434782794,0.5420944138509406
0.053959203443192,0.39130434782609314,0.6106809333657577
0.06372709389326275,0.3478260869565304,0.5349012156845812
0.06371859638090949,0.3478260869565304,0.5477262448323746
0.1312865658578451,0.5217391304347814,0.39772590392250895
0.07647761117932725,0.4782608695652186,0.7022720506182969
0.029528855427573573,0.2608695652173907,0.7954540805774559
0.10154527262144006,0.5652173913043583,0.5227261880140637
0.11471641676899086,0.4782608695652186,0.43408962293096126
0.050560198501888566,0.4347826086956559,0.4852261027865973
0.03951343244265241,0.21739130434782794,0.4445441921458913
0.06245671579645059,0.4347826086956559,0.5534012577301313
0.08455024791492291,0.39130434782609314,0.7324993920440729
0.1270378096812158,0.5652173913043583,0.568180836774629
0.06755522320840573,0.3478260869565304,0.3156802629096885
0.14828159056436227,0.6086956521739211,0.20045272830165525
0.1006955213861142,0.5652173913043583,0.5204534555760355
0.10409452632741764,0.5217391304347814,0.4090895661126503
0.14233333191708125,0.5652173913043583,0.39545317148448067
0.02973704448022841,0.21739130434782794,0.49777385857695133
0.010621890441573231,0.0,0.6136354855351944
0.16570149088854236,0.826086956521749,0.1136343491689754
0.10154527262144006,0.39130434782609314,0.5227261880140637
0.16995024706517164,0.4347826086956559,0.21818004131827576
0.033565173795371404,0.2608695652173907,0.6227264152873075
0.21541193815510506,0.6521739130434838,0.1204525464830602
0.22051044556706023,0.6521739130434838,0.4116804810920025
0.12278905350458652,0.5652173913043583,0.3795440444182828
0.03314029817770847,0.2608695652173907,0.4632078709269794
0.02464278582444989,0.2608695652173907,0.648576474037441
0.11896517294562015,0.5217391304347814,0.6079104725238013
0.04036318367797827,0.3478260869565304,0.7727267561971732
0.05438407906085493,0.3478260869565304,0.4804988193154985
0.050560198501888566,0.39130434782609314,0.47727153925349836
0.05438407906085493,0.30434782608696764,0.3227257334675761
0.057358208384495436,0.39130434782609314,0.4022713687985655
0.04248756176629292,0.2608695652173907,0.6136354855351944
0.059057710855147154,0.3478260869565304,0.5318171177661768
0.11429154115132795,0.4347826086956559,0.3245189193611804
0.025067661442112824,0.6521739130434838,0.4090895661126503
0.1270378096812158,0.5652173913043583,0.40363500826138243
0.04546169108993341,0.2608695652173907,0.5275261989231794
0.05523383029618079,0.3478260869565304,0.6040036454628307
0.1402089538287666,0.6521739130434838,0.3709076611537754
0.27191614654809804,0.7826086956521721,0.15454353305348423
0.01996915403015767,0.21739130434782794,0.6113627530971661
0.05310945220786615,0.3478260869565304,0.406816833674622
0.20351542086054306,0.6956521739130466,0.5409080475182899
0.22773333106733,0.6956521739130466,0.38090768388109975
0.1295870633871934,0.4782608695652186,0.5229534612578666
0.11004278497469863,0.4782608695652186,0.5863626962788553
0.08497087477640919,0.4782608695652186,0.5363625826422334
0.16017810785892428,0.6521739130434838,0.45681694731124395
0.06160696456112472,0.39130434782609314,0.5636353718985726
0.1253383072105641,0.6086956521739211,0.431816890492933
0.1529552223586545,0.6956521739130466,0.3618167314016623
0.1431830831524071,0.4782608695652186,0.4411850936024855
0.05522958154000416,0.4347826086956559,0.4434669169702659
0.10409452632741764,0.5217391304347814,0.3408825929149839
0.10154527262144006,0.5217391304347814,0.2863620144591238
0.24600298262683598,0.7391304347826093,0.20454364669010613
0.23325671409694812,0.7391304347826093,0.40454410123659373
0.20776417703717234,0.6521739130434838,0.5227261880140637
0.15932835662359843,0.6086956521739211,0.4227259607408199
0.10409452632741764,0.6086956521739211,0.47727153925349836
0.04206268614862999,0.4347826086956559,0.43863508780701777
0.07222460624652133,0.39130434782609314,0.6022718233450531
0.24132935083254373,0.6956521739130466,0.34090759297180223
0.330128354924096,0.8695652173913118,0.0502728415291853
0.10579402879806935,0.4347826086956559,0.40454410123659373
0.08455024791492291,0.4782608695652186,0.5795444989647704
0.19969154030157668,0.6521739130434838,0.25227102788869976
0.06372709389326275,0.3478260869565304,0.49764431282798377
0.026342288295101608,0.2608695652173907,0.5083488826110969
0.06967960129672038,0.4347826086956559,0.9005679558362634
0.12321392912224943,0.7826086956521721,0.1999981818140496
0.14828159056436227,0.8695652173913118,0.20454364669010613
0.1780228838007673,0.6521739130434838,0.4499987499971591
0.09559701397415907,0.5217391304347814,0.48408973656758314
0.006373134264943937,0.21739130434782794,0.2805801831367799
0.14403283438773298,0.5652173913043583,0.27272561983095417
0.07180397938503502,0.39130434782609314,0.5795444989647704
0.1270378096812158,0.4347826086956559,0.43149870795160905
0.2661760769534719,0.6956521739130466,0.21136184400419095
0.02846666638341625,0.2608695652173907,0.7045447830563252
0.15677910291762084,0.6521739130434838,0.47727153925349836
0.14403283438773298,0.6086956521739211,0.4867920154363988
0.11429154115132795,0.4347826086956559,0.6022718233450531
0.09559701397415907,0.4347826086956559,0.372725847104198
0.050560198501888566,0.39130434782609314,0.5795444989647704
0.07860198926764189,0.5217391304347814,0.5155216261855141
0.027192039530427467,0.2608695652173907,0.6420037318266633
0.08285074544427118,0.5217391304347814,0.643181007229562
0.06160696456112472,0.39130434782609314,0.6353764440373729
0.2706457684512859,0.7391304347826093,0.21215730035750083
0.023368158971461106,0.21739130434782794,0.6363628099154771
0.07605273556166431,0.4347826086956559,0.48181700412955486
0.14849402837319373,0.6521739130434838,0.45454421487321567
0.059478337716633446,0.39130434782609314,0.5886354287168835
0.05480895467851787,0.30434782608696764,0.45454421487321567
0.03696417873667484,0.2608695652173907,0.5568171745844878
0.31823183762953394,0.7391304347826093,0.2920438455541945
0.10579402879806935,0.4782608695652186,0.47849426930515754
0.0038238805589663645,0.2608695652173907,0.7068175154943535
0.16060298347658722,0.7826086956521721,0.0684660646956016
0.05428635766879245,0.30434782608696764,0.6068172882211097
0.07647761117932725,0.4347826086956559,0.8613633212802757
0.028891542001079185,0.2608695652173907,0.7086357014447761
0.025067661442112824,0.2608695652173907,0.686362923552099
0.04036318367797827,0.39130434782609314,0.47045334193941357
0.08455024791492291,0.3478260869565304,0.3659076497901132
0.050560198501888566,0.3478260869565304,0.5909081611549117
0.16102785909425013,0.7391304347826093,0.2840892820210955
0.029741293236405043,0.2608695652173907,0.5679535635308263
0.13383157080764604,0.6086956521739211,0.5363625826422334
0.016570149088854236,0.2608695652173907,0.59318089359294
0.2549253705977575,0.6956521739130466,0.2581505867058789
0.05693333276683251,0.39130434782609314,0.5884331555298989
0.10579402879806935,0.4782608695652186,0.3636349173520849
0.10579402879806935,0.5217391304347814,0.4115736626674152
0.13171144147550803,0.5652173913043583,0.6818174586760425
0.1822716399773966,0.6521739130434838,0.4931806663196962
0.059057710855147154,0.3478260869565304,0.6318173450394206
0.2927393005697582,0.6521739130434838,0.29772567664926514
0.23367734095843437,0.7391304347826093,0.4477260175591309
0.22093532118472314,0.6521739130434838,0.39772590392250895
0.17844775941843025,0.6956521739130466,0.39772590392250895
0.038234556833487,0.30434782608696764,0.5795444989647704
0.07647336242315061,0.4347826086956559,0.499998863633781
0.06798009882606867,0.39130434782609314,0.551694435669172
0.06160696456112472,0.39130434782609314,0.5954536260309683
0.22943283353798175,0.8695652173913118,0.06839788272246074
0.09346838712966779,0.5217391304347814,0.3249984659056044
0.12278905350458652,0.6086956521739211,0.5109079793363167
0.02081890526548353,0.21739130434782794,0.5454535123943464
0.07605273556166431,0.3478260869565304,0.4886352014436397
0.15253034674099156,0.6521739130434838,0.29318021177320863
0.03016616885406797,0.39130434782609314,0.41818049586476336
0.07010447691438332,0.4347826086956559,0.4431805526830743
0.09304776026818148,0.5217391304347814,0.45454421487321567
0.12108955103393479,0.4347826086956559,0.24545283057461498
0.11471216801281423,0.5652173913043583,0.45408966838561
0.04843582041357392,0.30434782608696764,0.609090020659138
0.09772139206247371,0.4782608695652186,0.45455103307052974
0.02846666638341625,0.2608695652173907,0.643181007229562
0.12023979979860894,0.6086956521739211,0.3636349173520849
0.08922387970921511,0.4782608695652186,0.643181007229562
0.33947561851268043,0.7391304347826093,0.4954533987577245
0.3305532305417589,0.826086956521749,0.31590753615349126
0.050560198501888566,0.2608695652173907,0.6118172995847718
0.07605273556166431,0.39130434782609314,0.3686349287157471
0.13808457574045196,0.5217391304347814,0.3184302691597027
0.23325671409694812,0.6521739130434838,0.39772590392250895
0.06330646703177645,0.39130434782609314,0.4431805526830743
0.15956203821331302,0.6086956521739211,0.5136352582619507
0.04631144232525928,0.3478260869565304,0.4454532851211026
0.02081890526548353,0.2608695652173907,0.4954533987577245
0.24430348015618428,0.6956521739130466,0.29286202923188465
0.13978407821110367,0.6086956521739211,0.47402153186711793
0.36071939939582687,0.826086956521749,0.2659074225168694
0.09729651644481077,0.4347826086956559,0.5090897933858941
0.05098082536337487,0.39130434782609314,0.524998920452092
0.20776417703717234,0.6521739130434838,0.3227257334675761
0.02973704448022841,0.30434782608696764,0.4499987499971591
0.06882985006139453,0.4347826086956559,0.4249986931788482
0.2842417882164996,0.8695652173913118,0.14231623253689216
0.2549253705977575,0.7391304347826093,0.2227255061943323
0.28041790765753327,0.7826086956521721,0.1204525464830602
0.09304776026818148,0.4782608695652186,0.5272716528901202
0.12236417788692358,0.6956521739130466,0.1409707749335794
0.17398656543296948,0.826086956521749,0.10221614140032138
0.1402089538287666,0.5652173913043583,0.4005236375537218
0.016570149088854236,0.2608695652173907,0.9777522221641414
0.15677910291762084,0.5652173913043583,0.45908967974927223
0.0743532330910126,0.39130434782609314,0.5886354287168835
0.06755522320840573,0.30434782608696764,0.39999863636053723
0.1444577100053959,0.5217391304347814,0.16817992768165385
0.1924686548013069,0.8695652173913118,0.059470589705885694
0.04886069603123685,0.3478260869565304,0.3636349173520849
0.14360795877007004,0.5217391304347814,0.4886352014436397
0.23363910215284475,0.7826086956521721,0.3681803822281415
0.09644676520948492,0.5652173913043583,0.34090759297180223
0.22900795792031878,0.826086956521749,0.4431805526830743
0.09304776026818148,0.4782608695652186,0.4715419807772291
0.02273084554496671,0.21739130434782794,0.47394198623178696
0.08455024791492291,0.3478260869565304,0.4449987386334969
0.09729651644481077,0.4347826086956559,0.5659081043366008
0.20776417703717234,0.6521739130434838,0.23863463326053017
0.025067661442112824,0.2608695652173907,0.5136352582619507
0.02549253705977575,0.2608695652173907,0.7818176859492864
0.046736317942922205,0.3478260869565304,0.5192648165109467
0.0038238805589663645,0.4782608695652186,0.499998863633781
0.04461193985460756,0.2608695652173907,0.6909083884281556
0.05523383029618079,0.4347826086956559,0.5289852931483936
0.0743532330910126,0.4347826086956559,0.562953552167164
0.1168407948573055,0.4782608695652186,0.46136241218730045
0.1300119390048563,0.5217391304347814,0.5045443285098375
0.05098507411955149,0.30434782608696764,0.7409085020647775
0.101970148239103,0.5217391304347814,0.6515219352771257
0.06330646703177645,0.3478260869565304,0.559089907022516
0.46693830381155915,0.826086956521749,0.08408882747460791
0.04779850698707953,0.6086956521739211,0.4727260743774418
0.12278905350458652,0.6086956521739211,0.5977263584689966
0.07307860623802381,0.4347826086956559,0.7230266432423711
0.04546169108993341,0.4782608695652186,0.4296305218875498
0.023368158971461106,0.39130434782609314,0.406816833674622
0.09262288465051854,0.4782608695652186,0.5295443853281485
0.02081890526548353,0.21739130434782794,0.6113627530971661
0.2434537289208584,0.7391304347826093,0.24999829545067148
0.23221576883367392,0.7826086956521721,0.38997588630883256
0.021243780883146456,0.21739130434782794,0.6068172882211097
0.06160696456112472,0.4347826086956559,0.568180836774629
0.038234556833487,0.3478260869565304,0.6171991299980227
0.13978407821110367,0.5217391304347814,0.43408962293096126
0.04886069603123685,0.3478260869565304,0.39090770660842417
0.07222885500269796,0.39130434782609314,0.5409080475182899
0.0008497512353258588,0.0869565217391397,0.6818174586760425
0.13171144147550803,0.5652173913043583,0.41357821267775613
0.03526467626602312,0.21739130434782794,0.6136354855351944
0.016570149088854236,0.2608695652173907,0.6060581955868082
0.1274584365427021,0.5652173913043583,0.6045445557830814
0.14441522244362962,0.6086956521739211,0.43158961724913014
0.042483313010116285,0.3478260869565304,0.48966929470294257
0.1270378096812158,0.6086956521739211,0.568180836774629
0.21243356007528794,0.5217391304347814,0.20227091425207785
0.1431830831524071,0.4782608695652186,0.3753326712106164
0.05523383029618079,0.39130434782609314,0.499998863633781
0.08285074544427118,0.6521739130434838,0.5795444989647704
0.19118977919214147,0.6956521739130466,0.4863624690056114
0.03399004941303433,0.21739130434782794,0.44652601483185195
0.06288159141411351,0.6086956521739211,0.49574885397466817
0.1295870633871934,0.5652173913043583,0.3167075379716772
0.34627362839528725,0.826086956521749,0.08748201700458412
0.21664407744632758,0.6956521739130466,0.4295441580549047
0.3819631802789733,0.8695652173913118,0.20681637912813441
0.0743532330910126,0.4347826086956559,0.4272714256168764
0.048010944795911,0.30434782608696764,0.4431805526830743
0.1784435106622536,0.6956521739130466,0.38158950361250826
0.03186567132471969,0.30434782608696764,0.662726506196605
0.08455024791492291,0.5217391304347814,0.4954533987577245
0.10579402879806935,0.30434782608696764,0.5074466078331997
0.13553532203447438,0.6086956521739211,0.42396687265198335
0.14233333191708125,0.7826086956521721,0.1719799363180371
0.08709950162090047,0.4782608695652186,0.6802697278857452
0.03607193993958269,0.2608695652173907,0.7681812913211167
0.06330646703177645,0.3478260869565304,0.5204534555760355
0.05480895467851787,0.30434782608696764,0.7345812149573068
0.04631144232525928,0.30434782608696764,0.5749990340887139
0.07010447691438332,0.39130434782609314,0.45458512405710017
0.21158805759613872,0.6521739130434838,0.4454532851211026
0.07605273556166431,0.3478260869565304,0.6864083782008596
0.06585572073775403,0.30434782608696764,0.5386353150802616
0.027616915148090393,0.21739130434782794,0.4727260743774418
0.09134400904135315,0.4782608695652186,0.45454421487321567
0.13808457574045196,0.6521739130434838,0.658862861051957
0.08837412847388926,0.4782608695652186,0.47636244627828706
0.04631144232525928,0.30434782608696764,0.559089907022516
0.08922387970921511,0.4782608695652186,0.5568171745844878
0.1822716399773966,0.6086956521739211,0.25454376032672804
0.04631144232525928,0.2608695652173907,0.499998863633781
0.39513432442652413,0.8695652173913118,0.046434196441355546
0.021243780883146456,0.21739130434782794,0.7272721074366079
0.02997072606994302,0.21739130434782794,0.4647578744497147
0.3989582049854905,0.9130434782608745,0.03863417871404253
0.1822716399773966,0.6956521739130466,0.45908967974927223
0.05948258647281008,0.39130434782609314,0.3786349514430715
0.011896517294562016,0.2608695652173907,0.863636053718304
0.0887990040915522,0.4347826086956559,0.6318173450394206
0.06373134264943936,0.4347826086956559,0.5196579992227256
0.059057710855147154,0.39130434782609314,0.6818174586760425
0.04036318367797827,0.3478260869565304,0.8272723347098517
0.13978407821110367,0.6086956521739211,0.24545283057461498
0.22900795792031878,0.6956521739130466,0.2754528987565881
0.18906964986000346,0.6956521739130466,0.3017188675428808
0.08455024791492291,0.4782608695652186,0.4499987499971591
0.04227512395746145,0.3478260869565304,0.4886352014436397
0.024217910206786965,0.2608695652173907,0.576135400307728
0.06755522320840573,0.4347826086956559,0.5113625258239224
0.26129850486270145,0.7826086956521721,0.1704526601196821
0.36071939939582687,0.8695652173913118,0.08863429235066445
0.09644676520948492,0.4347826086956559,0.3496189764067646
0.26299800733335316,0.7826086956521721,0.47045334193941357
0.04206268614862999,0.30434782608696764,0.5057261493776123
0.44187064236944634,0.9130434782608745,0.031361434912352076
0.2464278582444989,0.7391304347826093,0.2568164927647563
0.02846666638341625,0.21739130434782794,0.4049986477241994
0.04376218861928171,0.3478260869565304,0.7499994318168905
0.04461193985460756,0.30434782608696764,0.6193173166302651
0.36071939939582687,0.826086956521749,0.2818165495830673
0.06797585006989204,0.39130434782609314,0.46117604812738217
0.1312865658578451,0.5652173913043583,0.3431803254098305
0.027616915148090393,0.3478260869565304,0.613674121986641
0.23325671409694812,0.6956521739130466,0.40454410123659373
0.03653930311901191,0.2608695652173907,0.6734833488257929
0.13086169024018218,0.5652173913043583,0.49772613119575276
0.019119402794831812,0.30434782608696764,0.5340898502042051
0.3522218870425683,0.8695652173913118,0.08211155025352332
0.347973130865939,0.826086956521749,0.23863463326053017
0.08455024791492291,0.4347826086956559,0.40863501962504467
0.04886069603123685,0.2608695652173907,0.5409080475182899
0.21626168939043092,0.6956521739130466,0.4113622985506786
0.3016574397845031,0.7826086956521721,0.36136218491405664
0.06798009882606867,0.39130434782609314,0.5170443569189931
0.05863283523748423,0.3478260869565304,0.5532898938406678
0.06779315355429696,0.39130434782609314,0.4958488542019414
0.04741187017500626,0.4782608695652186,0.5022715960718093
0.13511044641681147,0.5652173913043583,0.4467487426107787
0.0,0.13043478260870245,1.0
0.10536915318040643,0.4347826086956559,0.4497896586128605
0.21243780883146457,0.6521739130434838,0.4090895661126503
