Price,Condition,Vehicle_brand,Vehicle_model,Vehicle_version,Vehicle_generation,Production_year,Mileage_km,Power_HP,Displacement_cm3,Fuel_type
5900.0,Used,Audi,100,2.0 E,C4 (1991-1994),1992,262000.0,101.0,1984.0,Gasoline
6900.0,Used,Audi,100,Avant 2.8 E,C4 (1991-1994),1991,332000.0,174.0,2771.0,Gasoline + LPG
5000.0,Used,Audi,100,Avant 2.6 E,C4 (1991-1994),1993,500000.0,150.0,2598.0,Gasoline
19900.0,Used,Audi,100,,C1 (1968-1976),1974,99000.0,115.0,1900.0,Gasoline
14999.0,Used,Audi,100,Avant 2.2,C3 (1982-1991),1987,108729.0,137.0,2226.0,Gasoline
15000.0,Used,Audi,100,2.0 E,C3 (1982-1991),1990,235726.0,115.0,1994.0,Gasoline
22500.0,Used,Audi,100,Avant 2.8 E,C4 (1991-1994),1994,148000.0,174.0,2771.0,Gasoline
4500.0,Used,Audi,100,,C4 (1991-1994),1996,338679.0,60.0,2370.0,Diesel
8990.0,Used,Audi,100,,C4 (1991-1994),1991,195000.0,101.0,2000.0,Gasoline
9900.0,Used,Audi,100,,C3 (1982-1991),1983,245000.0,90.0,1781.0,Gasoline
3900.0,Used,Audi,100,2.0 E,C4 (1991-1994),1993,286000.0,116.0,1984.0,Gasoline
7950.0,Used,Audi,100,2.0 E,C4 (1991-1994),1993,187450.0,116.0,1984.0,Gasoline + LPG
6500.0,Used,Audi,100,1.8 CC,C3 (1982-1991),1987,320116.0,90.0,1781.0,Gasoline + LPG
6000.0,Used,Audi,100,2.5 TDI,C4 (1991-1994),1993,200000.0,115.0,2460.0,Diesel
18500.0,Used,Audi,100,,C4 (1991-1994),1992,362596.0,116.0,2460.0,Diesel
17500.0,Used,Audi,100,,C2 (1976-1982),1979,114000.0,115.0,2144.0,Gasoline
10500.0,Used,Audi,100,2.0,C3 (1982-1991),1986,99500.0,116.0,1994.0,Gasoline
7500.0,Used,Audi,100,,C4 (1991-1994),1993,311000.0,140.0,2000.0,Gasoline + LPG
50000.0,Used,Audi,100,,C1 (1968-1976),1974,14626.0,115.0,1900.0,Gasoline
15000.0,Used,Audi,100,,C3 (1982-1991),1987,350000.0,133.0,2200.0,Gasoline
10400.0,Used,Audi,100,,C4 (1991-1994),1991,302000.0,136.0,2300.0,Gasoline
18900.0,Used,Audi,100,,C3 (1982-1991),1989,133000.0,136.0,2300.0,Gasoline
18900.0,Used,Audi,100,,C1 (1968-1976),1970,105000.0,73.0,1761.0,Gasoline
4000.0,Used,Audi,80,2.0 E,B4 (1991-1995),1992,320000.0,116.0,1984.0,Gasoline + LPG
16999.0,Used,Audi,80,1.6 D,B2 (1978-1986),1984,162255.0,54.0,1588.0,Diesel
6300.0,Used,Audi,80,Avant 2.0 E,B4 (1991-1995),1995,255550.0,116.0,1984.0,Gasoline + LPG
6900.0,Used,Audi,80,Avant 2.0 E,B4 (1991-1995),1994,269000.0,90.0,1984.0,Gasoline
4900.0,Used,Audi,80,1.8 S,B3 (1986-1991),1989,171000.0,90.0,1760.0,Gasoline
4999.0,Used,Audi,80,1.8 S,B3 (1986-1991),1991,270000.0,90.0,1781.0,Gasoline
2450.0,Used,Audi,80,1.8 S,B3 (1986-1991),1989,290000.0,90.0,1760.0,Gasoline
5800.0,Used,Audi,80,2.0 E,B4 (1991-1995),1992,178000.0,116.0,1984.0,Gasoline
12500.0,Used,Audi,80,1.3 CC,B2 (1978-1986),1979,352690.0,60.0,1296.0,Gasoline + LPG
9900.0,Used,Audi,80,2.0 E,B4 (1991-1995),1991,184000.0,90.0,1984.0,Gasoline
4400.0,Used,Audi,80,,,1992,174000.0,115.0,1984.0,Gasoline
19950.0,Used,Audi,80,,B3 (1986-1991),1990,235000.0,113.0,1964.0,Gasoline
7900.0,Used,Audi,80,Avant 2.0 E,B4 (1991-1995),1994,199999.0,90.0,1984.0,Gasoline
2800.0,Used,Audi,80,,B4 (1991-1995),1992,239000.0,90.0,1896.0,Diesel
4500.0,Used,Audi,80,Avant 2.0 E,B4 (1991-1995),1994,291602.0,116.0,1984.0,Gasoline
3300.0,Used,Audi,80,1.6,B3 (1986-1991),1990,304400.0,69.0,1595.0,Gasoline
20500.0,Used,Audi,80,,B4 (1991-1995),1998,232000.0,125.0,1800.0,Gasoline
8999.0,Used,Audi,80,1.6,B3 (1986-1991),1990,97000.0,75.0,1595.0,Gasoline
11800.0,Used,Audi,80,2.6 E,B4 (1991-1995),1992,134500.0,150.0,2598.0,Gasoline
5500.0,Used,Audi,80,1.9 TDI,B4 (1991-1995),1993,320000.0,90.0,1896.0,Diesel
4000.0,Used,Audi,80,,B4 (1991-1995),1993,198000.0,90.0,1984.0,Gasoline
5900.0,Used,Audi,80,1.6 D,B3 (1986-1991),1987,298720.0,54.0,1570.0,Diesel
3200.0,Used,Audi,80,2.0 E,B4 (1991-1995),1993,373500.0,116.0,1984.0,Gasoline + LPG
2900.0,Used,Audi,80,Avant 2.0 E,B4 (1991-1995),1992,126000.0,90.0,1984.0,Gasoline + LPG
14900.0,Used,Audi,80,,B4 (1991-1995),1996,237000.0,90.0,1896.0,Diesel
11000.0,Used,Audi,80,Avant 2.0 E,B4 (1991-1995),1995,168063.0,116.0,1984.0,Gasoline
5900.0,Used,Audi,80,1.6 D,B3 (1986-1991),1987,187000.0,54.0,1570.0,Diesel
11900.0,Used,Audi,80,2.0 E,B4 (1991-1995),1994,154400.0,116.0,1984.0,Gasoline
6000.0,Used,Audi,80,1.8 S,,1988,248000.0,90.0,1760.0,Gasoline
6400.0,Used,Audi,80,Avant 1.9 TD,B4 (1991-1995),1993,344000.0,75.0,1896.0,Diesel
4500.0,Used,Audi,80,1.9 TDI,B4 (1991-1995),1994,285000.0,90.0,1896.0,Diesel
4500.0,Used,Audi,80,2.3 E,B4 (1991-1995),1992,250000.0,133.0,2309.0,Gasoline
5200.0,Used,Audi,80,1.6,B3 (1986-1991),1990,214000.0,69.0,1595.0,Gasoline
2300.0,Used,Audi,80,,,1996,186000.0,90.0,1896.0,Diesel
8800.0,Used,Audi,80,1.9 TDI,B4 (1991-1995),1994,410000.0,90.0,1896.0,Diesel
4980.0,Used,Audi,80,2.0 E,B4 (1991-1995),1993,165000.0,116.0,1984.0,Gasoline
9990.0,Used,Audi,80,,B2 (1978-1986),1984,102000.0,75.0,1588.0,Gasoline
12900.0,Used,Audi,80,2.0 E,B4 (1991-1995),1994,148000.0,90.0,1984.0,Gasoline
4000.0,Used,Audi,80,1.9 TDI,B4 (1991-1995),1993,316750.0,90.0,1896.0,Diesel
9999.0,Used,Audi,80,b4-1991-1995,B4 (1991-1995),1994,124009.0,115.0,2000.0,Gasoline
6800.0,Used,Audi,80,2.8 E,B4 (1991-1995),1991,330000.0,174.0,2771.0,Gasoline
12900.0,Used,Audi,80,1.9 TDI,B4 (1991-1995),1994,280000.0,90.0,1896.0,Diesel
7000.0,Used,Audi,80,2.0 E,B4 (1991-1995),1991,276101.0,90.0,1984.0,Gasoline
5500.0,Used,Audi,80,1.6 TD,B3 (1986-1991),1988,130000.0,80.0,1588.0,Diesel
10800.0,Used,Audi,80,2.0 E,B4 (1991-1995),1993,294600.0,116.0,1984.0,Gasoline + LPG
24900.0,Used,Audi,80,,B4 (1991-1995),1996,230000.0,150.0,2598.0,Gasoline + LPG
9900.0,Used,Audi,80,,B3 (1986-1991),1990,164000.0,90.0,1781.0,Gasoline
4300.0,Used,Audi,80,2.0 E,B4 (1991-1995),1993,400000.0,90.0,1984.0,Gasoline
3900.0,Used,Audi,80,,B3 (1986-1991),1991,160000.0,90.0,1781.0,Gasoline
3500.0,Used,Audi,80,1.8 S,B3 (1986-1991),1988,258700.0,90.0,1781.0,Gasoline
12900.0,Used,Audi,80,,B3 (1986-1991),1990,173299.0,90.0,1760.0,Gasoline
33800.0,Used,Audi,80,,B2 (1978-1986),1980,159000.0,75.0,1588.0,Gasoline
7499.0,Used,Audi,80,2.0 E,B4 (1991-1995),1991,238790.0,90.0,1984.0,Gasoline
9500.0,Used,Audi,80,Avant 2.6,B4 (1991-1995),1993,248500.0,150.0,2598.0,Gasoline
12900.0,Used,Audi,80,Avant 2.0 E,B4 (1991-1995),1993,76000.0,90.0,1984.0,Gasoline
19000.0,Used,Audi,80,1.8 S,B4 (1991-1995),1991,107000.0,90.0,1781.0,Gasoline
1700.0,Used,Audi,80,1.6,B4 (1991-1995),1991,177000.0,71.0,1595.0,Gasoline
3900.0,Used,Audi,80,1.9 TD,B4 (1991-1995),1992,195000.0,75.0,1896.0,Diesel
4500.0,Used,Audi,80,Avant 1.9 TDI,B4 (1991-1995),1994,300000.0,90.0,1896.0,Diesel
39999.0,Used,Audi,80,,B2 (1978-1986),1978,22777.0,55.0,1281.0,Gasoline
14900.0,Used,Audi,80,2.0 E,B4 (1991-1995),1993,350000.0,116.0,1984.0,Gasoline
6900.0,Used,Audi,80,1.8 S,B3 (1986-1991),1990,269523.0,90.0,1760.0,Gasoline
5000.0,Used,Audi,80,1.8 S,B3 (1986-1991),1990,310852.0,90.0,1760.0,Gasoline
8900.0,Used,Audi,80,,B4 (1991-1995),1994,239000.0,90.0,2000.0,Gasoline
13900.0,Used,Audi,80,2.6 E,B4 (1991-1995),1993,202037.0,150.0,2598.0,Gasoline
15500.0,Used,Audi,80,,B4 (1991-1995),2000,350000.0,90.0,1896.0,Diesel
12999.0,Used,Audi,80,B4 (1991-1995),B4 (1991-1995),1993,195000.0,116.0,1984.0,Gasoline
14000.0,Used,Audi,80,,B3 (1986-1991),1991,75000.0,75.0,1780.0,Gasoline
8500.0,Used,Audi,80,1.8 S,B3 (1986-1991),1989,106132.0,90.0,1781.0,Gasoline
7950.0,Used,Audi,80,B4 (1991-1995),B3 (1986-1991),1994,133000.0,70.0,1595.0,Gasoline
18900.0,Used,Audi,80,,B4 (1991-1995),1993,228300.0,116.0,2000.0,Gasoline
7000.0,Used,Audi,90,2.3 E,B3 (1986-1991),1991,315595.0,136.0,2309.0,Gasoline + LPG
95000.0,Used,Audi,A1,,,2019,4516.0,116.0,999.0,Gasoline
51999.0,Used,Audi,A1,,,2018,42000.0,90.0,1400.0,Diesel
24839.999999999996,Used,Audi,A1,,,2011,113704.0,185.0,1390.0,Gasoline
42500.0,Used,Audi,A1,,,2013,131130.0,86.0,1197.0,Gasoline
49900.0,Used,Audi,A1,1.0 TFSI ultra Sportback,,2015,119914.0,95.0,999.0,Gasoline
25700.0,Used,Audi,A1,1.6 TDI S tronic,,2013,100000.0,90.0,1598.0,Diesel
39000.0,Used,Audi,A1,,,2019,17900.0,95.0,1000.0,Gasoline
33900.0,Used,Audi,A1,1.6 TDI Ambition,,2012,175000.0,105.0,1598.0,Diesel
7900.0,Used,Audi,A1,,,2002,240500.0,75.0,1390.0,Gasoline
67700.0,Used,Audi,A1,35 TFSI S Line S tronic,,2018,46520.0,150.0,1498.0,Gasoline
26700.0,Used,Audi,A1,1.4 TFSI,,2016,57000.0,125.0,1395.0,Gasoline
17900.0,Used,Audi,A1,1.6 TDI,,2011,138000.0,105.0,1598.0,Diesel
31900.0,Used,Audi,A1,,,2013,58000.0,86.0,1199.0,Gasoline
42900.0,Used,Audi,A1,1.2 TFSI Sportback,,2013,141500.0,86.0,1197.0,Gasoline
42000.0,Used,Audi,A1,,,2015,91000.0,90.0,1422.0,Diesel
49900.0,Used,Audi,A1,1.4 TFSI Sportback S tronic,,2014,60000.0,122.0,1390.0,Gasoline
146018.0,New,Audi,A1,35 TFSI S Line S tronic,,2021,1.0,150.0,1498.0,Gasoline
30900.0,Used,Audi,A1,30 TFSI Sportback,,2020,9000.0,116.0,999.0,Gasoline
25600.0,Used,Audi,A1,1.6 TDI Sportback S tronic,,2017,110000.0,116.0,1598.0,Diesel
32000.0,Used,Audi,A1,1.4 TFSI Prime Line,,2011,135000.0,122.0,1390.0,Gasoline
32900.0,Used,Audi,A1,1.4 TDI (ultra) Sportback,,2018,26000.0,90.0,1422.0,Diesel
43900.0,Used,Audi,A1,1.4 TFSI S tronic,,2017,78000.0,125.0,1395.0,Gasoline
40999.0,Used,Audi,A1,,,2014,161000.0,86.0,1200.0,Gasoline
34000.0,Used,Audi,A1,1.4 TDI (ultra),,2015,49000.0,90.0,1422.0,Diesel
30900.0,Used,Audi,A1,1.6 TDI Sportback,,2013,162000.0,105.0,1598.0,Diesel
23900.0,Used,Audi,A1,1.6 TDI Ambition,,2012,133000.0,105.0,1598.0,Diesel
65900.0,Used,Audi,A1,,,2018,38333.0,95.0,999.0,Gasoline
22950.0,Used,Audi,A1,1.6 TDI Ambition,,2011,128000.0,105.0,1598.0,Diesel
37900.0,Used,Audi,A1,1.2 TFSI Edycja Specjalna,,2013,46000.0,86.0,1197.0,Gasoline
34700.0,Used,Audi,A1,,,2013,110000.0,90.0,1598.0,Diesel
112085.0,New,Audi,A1,30 TFSI Sportback S tronic,,2021,1.0,110.0,999.0,Gasoline
114080.0,New,Audi,A1,30 TFSI Sportback S tronic,,2021,1.0,110.0,999.0,Gasoline
103150.0,New,Audi,A1,30 TFSI Sportback S tronic,,2021,1.0,110.0,999.0,Gasoline
114100.0,New,Audi,A1,30 TFSI Advanced S tronic,,2021,1.0,110.0,999.0,Gasoline
103500.0,New,Audi,A1,30 TFSI Sportback S tronic,,2021,1000.0,110.0,999.0,Gasoline
18900.0,Used,Audi,A1,1.6 TDI,,2012,101931.0,105.0,1598.0,Diesel
37900.0,Used,Audi,A1,1.6 TDI Attraction,,2011,75999.0,105.0,1598.0,Diesel
86752.0,New,Audi,A1,30 TFSI,,2021,5.0,110.0,999.0,Gasoline
28500.0,Used,Audi,A1,1.6 TDI,,2011,250000.0,105.0,1598.0,Diesel
31900.0,Used,Audi,A1,1.2 TFSI Attraction,,2013,96000.0,86.0,1197.0,Gasoline
33900.0,Used,Audi,A1,2.0 TDI,,2012,264000.0,143.0,1968.0,Diesel
28900.0,Used,Audi,A1,1.2 TFSI,,2011,139000.0,86.0,1197.0,Gasoline
28500.0,Used,Audi,A1,1.4 TFSI,,2012,152000.0,122.0,1390.0,Gasoline
26700.0,Used,Audi,A1,1.6 TDI,,2010,132125.0,105.0,1598.0,Diesel
32000.0,Used,Audi,A1,1.4 TFSI Attraction S tronic,,2011,105000.0,122.0,1390.0,Gasoline
91000.0,New,Audi,A1,,,2021,,116.0,999.0,Gasoline
84999.0,New,Audi,A1,,,2021,,116.0,999.0,Gasoline
15490.0,Used,Audi,A1,,,2012,137000.0,105.0,1598.0,Diesel
34900.0,Used,Audi,A1,1.6 TDI Sportback,,2012,131000.0,105.0,1598.0,Diesel
47000.0,Used,Audi,A1,1.6 TDI Sportback,,2014,95000.0,105.0,1598.0,Diesel
32200.0,Used,Audi,A1,,,2012,158938.0,105.0,1598.0,Diesel
34700.0,Used,Audi,A1,,,2012,156867.0,90.0,1598.0,Diesel
18900.0,Used,Audi,A1,1.0 TFSI ultra Sportback,,2016,150000.0,95.0,999.0,Gasoline
67900.0,Used,Audi,A1,,,2018,10270.0,95.0,999.0,Gasoline
72900.0,Used,Audi,A1,1.0 TFSI ultra Sportback S tronic,,2018,40800.0,95.0,999.0,Gasoline
34900.0,Used,Audi,A1,1.4 TFSI Ambition,,2011,127000.0,122.0,1390.0,Gasoline
36500.0,Used,Audi,A1,1.6 TDI Attraction,,2013,152300.0,105.0,1598.0,Diesel
32500.0,Used,Audi,A1,1.4 TFSI Attraction S tronic,,2011,201374.0,122.0,1390.0,Gasoline
33900.0,Used,Audi,A1,1.6 TDI Ambition S tronic,,2014,140000.0,90.0,1598.0,Diesel
103000.0,Used,Audi,A1,30 TFSI Sportback S tronic,,2019,38655.0,116.0,999.0,Gasoline
28900.0,Used,Audi,A1,1.6 TDI,,2013,165000.0,90.0,1598.0,Diesel
37700.0,Used,Audi,A1,1.0 TFSI ultra,,2015,80000.0,95.0,999.0,Gasoline
25000.0,Used,Audi,A1,1.6 TDI,,2011,117000.0,90.0,1598.0,Diesel
32000.0,Used,Audi,A1,,,2011,80878.0,122.0,1390.0,Gasoline
24900.0,Used,Audi,A1,,,2011,127200.0,105.0,1600.0,Diesel
34900.0,Used,Audi,A1,,,2011,205000.0,185.0,1390.0,Gasoline
95736.0,New,Audi,A1,30 TFSI Advanced S tronic,,2021,5.0,110.0,999.0,Gasoline
19400.0,Used,Audi,A1,1.6 TDI Ambition,,2011,191712.0,105.0,1598.0,Diesel
27000.0,Used,Audi,A1,1.6 TDI,,2010,225000.0,105.0,1598.0,Diesel
48500.0,Used,Audi,A1,1.4 TDI (ultra) Sportback S tronic,,2015,59500.0,90.0,1422.0,Diesel
42500.0,Used,Audi,A1,,,2015,111297.0,90.0,1422.0,Diesel
88912.0,New,Audi,A1,30 TFSI,,2021,10.0,110.0,999.0,Gasoline
88912.0,New,Audi,A1,30 TFSI,,2021,10.0,110.0,999.0,Gasoline
39999.0,Used,Audi,A1,30 TFSI Advanced S tronic,,2019,9330.0,116.0,999.0,Gasoline
86752.0,New,Audi,A1,30 TFSI,,2021,10.0,110.0,999.0,Gasoline
24799.0,Used,Audi,A1,1.6 TDI Ambition,,2011,193321.0,105.0,1598.0,Diesel
26900.0,Used,Audi,A1,1.4 TDI (ultra),,2015,62000.0,90.0,1422.0,Diesel
147400.0,New,Audi,A1,35 TFSI S Line S tronic,,2021,5.0,150.0,1498.0,Gasoline
35700.0,Used,Audi,A1,,,2013,197911.0,105.0,1598.0,Diesel
32900.0,Used,Audi,A1,1.4 TFSI S tronic,,2011,211000.0,122.0,1390.0,Gasoline
147400.0,New,Audi,A1,35 TFSI S Line S tronic,,2021,5.0,150.0,1498.0,Gasoline
73900.0,Used,Audi,A1,,,2018,36758.0,95.0,1000.0,Gasoline
32500.0,Used,Audi,A1,,,2010,150700.0,105.0,1598.0,Diesel
27900.0,Used,Audi,A1,1.2 TFSI,,2011,103000.0,86.0,1197.0,Gasoline
103496.0,New,Audi,A1,30 TFSI S tronic,,2021,5.0,110.0,999.0,Gasoline
109232.0,New,Audi,A1,30 TFSI S tronic,,2021,10.0,110.0,999.0,Gasoline
78900.0,Used,Audi,A1,,,2018,51361.0,125.0,1395.0,Gasoline
28000.0,Used,Audi,A1,,,2010,165000.0,122.0,1400.0,Gasoline
38900.0,Used,Audi,A1,1.6 TDI Sportback S tronic,,2016,135000.0,116.0,1598.0,Diesel
16900.0,Used,Audi,A1,,,2010,109000.0,105.0,1598.0,Diesel
34600.0,Used,Audi,A1,1.6 TDI,,2012,62000.0,105.0,1598.0,Diesel
21900.0,Used,Audi,A1,1.2 TFSI Ambition,,2011,241000.0,86.0,1197.0,Gasoline
24800.0,Used,Audi,A1,1.2 TFSI,,2011,98500.0,86.0,1197.0,Gasoline
34899.0,Used,Audi,A1,,,2011,140000.0,122.0,1390.0,Gasoline
26900.0,Used,Audi,A1,1.4 TFSI Ambition S tronic,,2011,50000.0,122.0,1390.0,Gasoline
44900.0,Used,Audi,A1,1.6 TDI,,2013,114000.0,105.0,1598.0,Diesel
64900.0,Used,Audi,A1,1.0 TFSI,,2018,52830.0,95.0,999.0,Gasoline
32500.0,Used,Audi,A1,1.6 TDI Sportback,,2013,230245.0,105.0,1598.0,Diesel
29900.0,Used,Audi,A1,,,2014,91000.0,86.0,1200.0,Gasoline
60000.0,Used,Audi,A1,,,2017,34695.0,122.0,1390.0,Gasoline
23200.0,Used,Audi,A1,,,2012,115000.0,86.0,1200.0,Gasoline
65190.0,Used,Audi,A1,1.4 TFSI Sportback S tronic,,2015,78000.0,125.0,1395.0,Gasoline
43800.0,Used,Audi,A1,1.2 TFSI Sportback,,2014,93440.0,86.0,1197.0,Gasoline
69500.0,Used,Audi,A1,,,2019,79403.0,116.0,999.0,Gasoline
25900.0,Used,Audi,A1,1.0 TFSI ultra Design,,2015,68000.0,95.0,999.0,Gasoline
35900.0,Used,Audi,A1,,,2013,150000.0,122.0,1390.0,Gasoline
27600.0,Used,Audi,A1,1.6 TDI Sportback,,2013,99000.0,90.0,1598.0,Diesel
103490.0,New,Audi,A1,30 TFSI S Line,,2021,4.0,110.0,999.0,Gasoline
107816.0,New,Audi,A1,30 TFSI S tronic,,2021,10.0,110.0,999.0,Gasoline
49999.0,Used,Audi,A1,1.4 TFSI Sportback S tronic,,2014,60286.0,122.0,1390.0,Gasoline
38900.0,Used,Audi,A1,,,2013,102123.0,90.0,1600.0,Diesel
53500.0,Used,Audi,A1,1.4 TDI (ultra) Sportback S tronic,,2017,36000.0,90.0,1422.0,Diesel
60000.0,Used,Audi,A1,,,2017,34695.0,122.0,1390.0,Gasoline
15500.0,Used,Audi,A1,,,2011,165000.0,,,Diesel
29900.0,Used,Audi,A1,1.4 TFSI Attraction S tronic,,2010,183000.0,122.0,1390.0,Gasoline
36900.0,Used,Audi,A1,1.4 TFSI S tronic,,2012,117000.0,122.0,1390.0,Gasoline
59900.0,Used,Audi,A1,,,2016,23100.0,95.0,999.0,Gasoline
27900.0,Used,Audi,A1,1.2 TFSI,,2010,185000.0,86.0,1197.0,Gasoline
77900.0,Used,Audi,A1,30 TFSI,,2019,20400.0,116.0,999.0,Gasoline
55500.0,Used,Audi,A1,1.4 TDI (ultra) S tronic,,2018,60000.0,90.0,1422.0,Diesel
37900.0,Used,Audi,A1,1.6 TDI Ambition S tronic,,2015,148121.0,90.0,1598.0,Diesel
69900.0,Used,Audi,A1,1.0 TFSI ultra Sportback,,2018,21700.0,95.0,999.0,Gasoline
138196.0,New,Audi,A1,,,2021,5.0,150.0,1498.0,Gasoline
61438.0,Used,Audi,A1,1.4 TFSI Sportback S tronic,,2012,48863.0,185.0,1390.0,Gasoline
36600.0,Used,Audi,A1,1.6 TDI Sportback,,2013,117350.0,105.0,1598.0,Diesel
101352.0,New,Audi,A1,,,2021,,116.0,999.0,Gasoline
36990.0,Used,Audi,A1,1.6 TDI Sportback,,2013,111717.0,90.0,1598.0,Diesel
137591.0,Used,Audi,A1,,,2021,1259.0,150.0,1498.0,Gasoline
119900.0,Used,Audi,A1,30 TFSI Sportback S tronic,,2021,490.0,110.0,999.0,Gasoline
33900.0,Used,Audi,A1,1.6 TDI Sportback,,2013,130000.0,90.0,1598.0,Diesel
47900.0,Used,Audi,A1,1.6 TDI Sportback,,2014,65000.0,90.0,1598.0,Diesel
89900.0,Used,Audi,A1,1.4 TFSI Sportback S tronic,,2018,28000.0,125.0,1395.0,Gasoline
35500.0,Used,Audi,A1,1.4 TFSI Ambition S tronic,,2011,74500.0,122.0,1390.0,Gasoline
24500.0,Used,Audi,A1,1.4 TFSI Sportback,,2012,85000.0,122.0,1390.0,Gasoline
13300.0,Used,Audi,A1,1.6 TDI Ambition,,2012,135000.0,105.0,1598.0,Diesel
102112.0,New,Audi,A1,,,2021,5.0,110.0,999.0,Gasoline
121496.0,New,Audi,A1,,,2021,5.0,110.0,999.0,Gasoline
94432.0,New,Audi,A1,30 TFSI Sportback S tronic,,2021,10.0,110.0,999.0,Gasoline
134900.0,Used,Audi,A1,40 TFSI S Line S tronic,,2020,5914.0,200.0,1984.0,Gasoline
35900.0,Used,Audi,A1,1.6 TDI Sportback,,2011,103000.0,105.0,1598.0,Diesel
24900.0,Used,Audi,A1,1.4 TFSI,,2015,45000.0,125.0,1395.0,Gasoline
27675.0,Used,Audi,A1,1.2 TFSI,,2011,148500.0,86.0,1197.0,Gasoline
17480.0,Used,Audi,A1,1.4 TFSI,,2015,70000.0,125.0,1395.0,Gasoline
56900.0,Used,Audi,A1,,,2016,43000.0,125.0,1400.0,Gasoline
122000.0,Used,Audi,A1,30 TFSI S Line S tronic,,2021,500.0,110.0,999.0,Gasoline
112996.0,New,Audi,A1,30 TFSI Advanced S tronic,,2021,1003.0,110.0,999.0,Gasoline
23999.0,Used,Audi,A1,1.6 TDI Ambition,,2010,198000.0,105.0,1598.0,Diesel
108016.0,New,Audi,A1,30 TFSI S tronic,,2021,10.0,110.0,999.0,Gasoline
42900.0,Used,Audi,A1,25 TFSI,,2020,12111.0,95.0,999.0,Gasoline
24999.0,Used,Audi,A1,1.2 TFSI,,2010,134000.0,86.0,1197.0,Gasoline
12999.0,Used,Audi,A1,1.0 TFSI ultra Design,,2016,23000.0,95.0,999.0,Gasoline
33200.0,Used,Audi,A1,1.6 TDI Sportback,,2014,190000.0,105.0,1598.0,Diesel
64900.0,Used,Audi,A1,1.4 TFSI Sportback,,2017,37000.0,125.0,1395.0,Gasoline
136900.0,Used,Audi,A1,,,2021,10571.0,150.0,1498.0,Gasoline
24900.0,Used,Audi,A1,1.2 TFSI,,2011,183350.0,86.0,1197.0,Gasoline
27400.0,Used,Audi,A1,1.2 TFSI Ambition,,2010,146000.0,86.0,1197.0,Gasoline
20900.0,Used,Audi,A1,1.6 TDI,,2011,153000.0,105.0,1598.0,Diesel
103495.0,New,Audi,A1,30 TFSI Advanced S tronic,,2021,1.0,110.0,999.0,Gasoline
101760.0,New,Audi,A1,30 TFSI S tronic,,2021,5000.0,110.0,999.0,Gasoline
105144.0,New,Audi,A1,30 TFSI S tronic,,2021,10.0,110.0,999.0,Gasoline
28600.0,Used,Audi,A1,,,2011,174500.0,85.0,1197.0,Gasoline
99408.0,New,Audi,A1,,,2021,,116.0,999.0,Gasoline
29900.0,Used,Audi,A1,,,2016,43997.0,125.0,1395.0,Gasoline
51500.0,Used,Audi,A1,1.4 TFSI Sportback S tronic,,2013,111252.0,185.0,1390.0,Gasoline
23900.0,Used,Audi,A1,1.6 TDI,,2011,227500.0,105.0,1598.0,Diesel
114320.0,New,Audi,A1,,,2021,500.0,110.0,999.0,Gasoline
38800.0,Used,Audi,A1,1.4 TFSI S tronic,,2011,126200.0,122.0,1390.0,Gasoline
25900.0,Used,Audi,A1,1.2 TFSI Attraction,,2015,91669.0,86.0,1197.0,Gasoline
29800.0,Used,Audi,A1,,,2019,15000.0,115.0,999.0,Gasoline
21900.0,Used,Audi,A1,1.2 TFSI,,2011,187000.0,86.0,1197.0,Gasoline
122168.0,New,Audi,A1,30 TFSI S Line S tronic,,2021,20.0,110.0,999.0,Gasoline
115900.0,New,Audi,A1,30 TFSI S Line S tronic,,2021,10.0,110.0,999.0,Gasoline
39900.0,Used,Audi,A1,1.0 TFSI ultra Sportback,,2016,12000.0,95.0,999.0,Gasoline
27400.0,Used,Audi,A1,1.4 TFSI Attraction S tronic,,2010,206000.0,122.0,1390.0,Gasoline
35799.0,Used,Audi,A1,,,2016,78146.0,95.0,999.0,Gasoline
41300.0,Used,Audi,A1,1.4 TDI (ultra) Sportback,,2015,54000.0,90.0,1422.0,Diesel
61500.0,Used,Audi,A1,1.4 TFSI cylinder on demand S tronic,,2013,40279.0,140.0,1395.0,Gasoline
23900.0,Used,Audi,A1,1.0 TFSI ultra,,2016,21600.0,95.0,999.0,Gasoline
74900.0,Used,Audi,A1,1.0 TFSI ultra Sportback S tronic,,2018,32904.0,95.0,999.0,Gasoline
32700.0,Used,Audi,A1,1.6 TDI Sportback,,2012,189000.0,105.0,1598.0,Diesel
38900.0,Used,Audi,A1,1.0 TFSI ultra,,2015,30000.0,95.0,999.0,Gasoline
23700.0,Used,Audi,A1,1.2 TFSI,,2011,104000.0,86.0,1197.0,Gasoline
25400.0,Used,Audi,A1,1.2 TFSI,,2011,110000.0,86.0,1197.0,Gasoline
26500.0,Used,Audi,A1,,,2011,104500.0,86.0,1197.0,Gasoline
32800.0,Used,Audi,A1,,,2012,106500.0,86.0,1197.0,Gasoline
47900.0,Used,Audi,A1,1.4 TFSI S tronic,,2013,50421.0,122.0,1390.0,Gasoline
37900.0,Used,Audi,A1,1.6 TDI Ambition,,2011,140000.0,105.0,1598.0,Diesel
114900.0,Used,Audi,A1,30 TFSI Sportback S tronic,,2020,6000.0,116.0,999.0,Gasoline
14900.0,Used,Audi,A1,,,2014,86981.0,90.0,1598.0,Diesel
